price,price_m2,area_m2,address,url
,,Plotas,,
100 000 €,3 846                                    €/m²,26,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/patalpa-viesbucio-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-modernus-lofto-tipo-butas-su-1-3600332/?search_pos=2024
395 899 €,6 490                                    €/m²,61,Senamiestis Subačiaus g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-modernus-isskirtinio-tipo-1-3600326/?search_pos=2025
,,Plotas,,
205 000 €,5 906                                    €/m²,34.7,Šnipiškės Kernavės g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kernaves-g-cia-gali-buti-jusu-namai-taip-pat-tai-1-3600296/?search_pos=2026
425 000 €,5 532                                    €/m²,76.8,Senamiestis Didžioji g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-didzioji-g-pacioje-vilniaus-senamiescio-sirdyje-1-3600278/?search_pos=2027
44 800 €,1 641                                    €/m²,27.3,Naujoji Vilnia Pramonės g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-vilniaus-m-sav-vilniaus-m-naujoji-vilnia-1-3600274/?search_pos=2028
147 000 €,1 793                                    €/m²,82,Pašilaičiai Gabijos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-pasilaiciuose-gabijos-g-parduodamas-1-3600266/?search_pos=2029
75 000 €,2 041                                    €/m²,36.8,Žemieji Paneriai Vaduvos g.,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-vaduvos-g-parduodamas-kambariu-butas-vaduvos-g-1-3600262/?search_pos=2030
290 000 €,4 421                                    €/m²,65.6,Šnipiškės Daugėliškio g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-parduodamas-erdvus-kambariu-butas-su-jaukia-1-3600234/?search_pos=2031
120 000 €,3 315                                    €/m²,36.2,Justiniškės Rygos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-kompaktiskas-taciau-idealiai-isplanuotas-1-3600222/?search_pos=2032
169 000 €,1 744                                    €/m²,96.9,Pašilaičiai Laisvės pr.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-erdvus-triju-kambariu-butas-1-3600220/?search_pos=2033
509 000 €,5 625                                    €/m²,90.5,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-aukstos-klases-irengimu-ir-modernumu-1-3600196/?search_pos=2034
770 000 €,7 000                                    €/m²,110,Naujamiestis Suvalkų g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-suvalku-g-parduodamas-kambariu-m-butas-su-1-3600192/?search_pos=2035
540 000 €,4 186                                    €/m²,129,Naujamiestis M. K. Čiurlionio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-kambariu-m-butas-m-1-3600190/?search_pos=2036
245 000 €,3 769                                    €/m²,65,Visoriai Mykolo Sleževičiaus g.,https://www.aruodas.lt/butai-vilniuje-visoriuose-mykolo-slezeviciaus-g-stai-tas-variantas-kur-nereikia-ieskoti-1-3595848/?search_pos=2037
76 500 €,4 250                                    €/m²,18,Naujamiestis Algirdo g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-siulome-jums-isigyti-modernu-ir-stilinga-1-3589131/?search_pos=2038
699 000 €,5 357                                    €/m²,130.5,Naujamiestis Antano Tumėno g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-antano-tumeno-g-jeigu-svajojate-gyventi-dangoraizyje-kasdien-1-3446008/?search_pos=2039
211 000 €,3 080                                    €/m²,68.5,Naujamiestis Vytenio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-sviesus-ir-jaukus-kambariu-butas-1-3600128/?search_pos=2040
65 000 €,2 432                                    €/m²,26.7,Baltupiai Trinapolio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-sviesus-jaukus-ir-ekonomiskas-kambario-1-3600116/?search_pos=2041
111 000 €,2 362                                    €/m²,47,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-jaukus-ir-stilingas-kambariu-1-3600098/?search_pos=2042
255 000 €,3 145                                    €/m²,81.1,Bajorai Bajorų kel.,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-parduodamas-triju-kambariu-butas-bajoruose-1-3600082/?search_pos=2043
296 000 €,3 116                                    €/m²,95,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-senamiestyje-sv-stepono-g-parduodamas-1-3562759/?search_pos=2044
145 000 €,2 887                                    €/m²,50.2,Naujoji Vilnia Parko g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-parduodamas-visiskai-po-kapitalinio-remonto-1-3600044/?search_pos=2045
199 000 €,2 764                                    €/m²,72,Baltupiai Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kalvariju-g-kalvariju-g-a-baltupiai-salia-jomanto-1-3600022/?search_pos=2046
103 000 €,3 366                                    €/m²,30.6,Naujamiestis Naugarduko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-atviru-duru-diena-kurios-metu-galite-1-3600020/?search_pos=2047
130 000 €,4 107                                    €/m²,31.7,Pilaitė M. Mažvydo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-pilnai-irengtas-kambario-butas-1-3592727/?search_pos=2048
77 900 €,3 617                                    €/m²,21.5,Žirmūnai Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-studio-tipo-loftas-kalvariju-g-1-3599974/?search_pos=2049
235 000 €,4 055                                    €/m²,58,Naujininkai Burbiškių g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-burbiskiu-g-parduodamas-kambariu-butas-vilniaus-1-3589745/?search_pos=2050
235 000 €,4 055                                    €/m²,58,Burbiškės Burbiškių g.,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-parduodamas-kambariu-butas-vilniaus-1-3594713/?search_pos=2050&pos=1
,,Plotas,,
905 000 €,8 669                                    €/m²,104.4,Senamiestis Stiklių g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-parduodamas-erdvus-kambariu-butas-1-3599814/?search_pos=2051
195 000 €,3 663                                    €/m²,53.2,Naujamiestis A. Vivulskio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-paciame-vilniaus-centre-parduodamas-sviesus-1-3599776/?search_pos=2052
135 000 €,2 112                                    €/m²,63.9,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-sviesus-ir-jaukus-kambariu-butas-su-dviem-1-3599760/?search_pos=2053
95 000 €,3 276                                    €/m²,29,Užupis Polocko g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-parduodamas-kambario-butas-polocko-g-1-3599758/?search_pos=2054
119 800 €,2 938                                    €/m²,40.8,Jeruzalė Mokyklos g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-mokyklos-g--m-atliktas-kapitalinis-buto-remontas-1-3599726/?search_pos=2055
265 000 €,3 220                                    €/m²,82.3,Antakalnis Pylimėlių g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-pylimeliu-g-parduodamas-sublokuotas-butas-per-aukstus-1-3599696/?search_pos=2056
309 000 €,6 026                                    €/m²,51.3,Naujamiestis M. Valančiaus g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-valanciaus-g-parduodamas-k-butas-esantis-vilniaus-1-3599690/?search_pos=2057
315 000 €,4 632                                    €/m²,68,Senamiestis Žemaitijos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zemaitijos-g-parduodamas-isskirtinio-dizaino-kambariu-1-3599648/?search_pos=2058
387 000 €,3 651                                    €/m²,106,Žvėrynas Blindžių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-verta-zinoti-isskirtine-zveryno-vieta-1-3599624/?search_pos=2059
439 000 €,3 568                                    €/m²,123,Žvėrynas Blindžių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-parduodamas-erdvus-kambariu-butas-zveryne-1-3599612/?search_pos=2060
500 000 €,8 333                                    €/m²,60,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-isskirtinis-erdvus-butas-su-1-3599580/?search_pos=2061
105 000 €,2 664                                    €/m²,39.4,Pašilaičiai Gabijos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-parduodamas-butas-gabijos-g-pasilaiciuose-1-3599464/?search_pos=2062
355 000 €,4 863                                    €/m²,73,Markučiai Manufaktūrų g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-parduodamas-erdvus-ir-moderniai-irengtas-1-3599448/?search_pos=2063
475 000 €,4 703                                    €/m²,101,Senamiestis Pilies g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pilies-g-vilniaus-senamiescio-perlas-triju-aukstu-1-3599436/?search_pos=2064
147 000 €,3 619                                    €/m²,40.6,Santariškės Santariškių g.,https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-tvarkingas-butas-gamtos-apsuptyje-erdvus-1-3586925/?search_pos=2065
277 000 €,4 207                                    €/m²,65.9,Antakalnis Stepono Batoro g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-stepono-batoro-g-parduodamas-kambariu-butas-naujame-projekte-1-3599288/?search_pos=2066
120 000 €,2 400                                    €/m²,50,Karoliniškės Laisvės pr.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-laisves-pr-parduodamas-jaukus-izoliuotu-kambariu-butas-1-3599224/?search_pos=2067
129 999 €,2 453                                    €/m²,53,Naujoji Vilnia Pramonės g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-butas-per-du-aukstus-su-nuosavu-1-3599222/?search_pos=2068
210 000 €,3 548                                    €/m²,59.2,Baltupiai Juozo Balčikonio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-juozo-balcikonio-g-parduodamas-erdvus-ir-jaukus-kambariu-butas-1-3564467/?search_pos=2069
149 800 €,8 281                                    €/m²,18.1,Užupis Polocko g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-parduodamas-kompaktiskas-ekonomiskas-ir-1-3599130/?search_pos=2070
220 000 €,3 126                                    €/m²,70.4,Naujamiestis Pamėnkalnio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-pamenkalnio-g-parduodamas-butas-vilniaus-centre-salia-1-3571055/?search_pos=2071
205 000 €,3 461                                    €/m²,59.2,Viršuliškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-parduodamas-ypatingai-patogaus-isplanavimo-1-3581731/?search_pos=2072
155 000 €,4 429                                    €/m²,35,Markučiai Manufaktūrų g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-moderniame-naujos-statybos-namu-komplekse-1-3599112/?search_pos=2073
325 000 €,2 300                                    €/m²,141.3,Jeruzalė Baltupio g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-baltupio-g-parduodamas-erdvus-ir-sviesus-kambariu-1-3558094/?search_pos=2074
1 650 000 €,6 420                                    €/m²,257,Naujamiestis Antano Tumėno g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-antano-tumeno-g-this-luxurious-sq-m-apartment-is-1-3517611/?search_pos=2075
1 650 000 €,6 420                                    €/m²,257,Naujamiestis Antano Tumėno g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-antano-tumeno-g-vilniaus-miesto-centre-vilniaus-vartu-1-3523646/?search_pos=2075&pos=1
,,Plotas,,
165 000 €,4 248                                    €/m²,38.8,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-ieskote-naujo-modernaus-ir-patogaus-busto-1-3599030/?search_pos=2076
35 999 €,2 000                                    €/m²,18,Naujoji Vilnia Pramonės g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-irengtas-vieno-kambario-butas-1-3598990/?search_pos=2077
670 000 €,6 942                                    €/m²,96.5,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-elegantiskas-kambariu-butas-1-3487369/?search_pos=2078
430 000 €,4 330                                    €/m²,99.3,Senamiestis J. Tumo-Vaižganto g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-j-tumo-vaizganto-g-ieskantiems-gyvenamosios-vietos-vilniaus-1-3482145/?search_pos=2079
120 000 €,2 105                                    €/m²,57,Vilkpėdė Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-parduodamas-ju-kambariu-butas-naujamiestyje-1-3598974/?search_pos=2080
225 000 €,3 214                                    €/m²,70,Antakalnis Bistryčios g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-bistrycios-g-parduodamas-nestandartinis-kambariu-butas-1-3514559/?search_pos=2081
160 000 €,2 667                                    €/m²,60,Bajorai Bajorų kel.,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-kvieciame-apziureti-buta-atviru-duru-dienos-1-3598918/?search_pos=2082
149 900 €,2 725                                    €/m²,55,Antakalnis Kalno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kalno-g-myliu-antakalni-i-aplinka-harmoningai-1-3598902/?search_pos=2083
330 000 €,4 981                                    €/m²,66.3,Šnipiškės Oršos g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-orsos-g-parduodamas-kambariu-butas-su-kv-m-1-3598900/?search_pos=2084
165 000 €,2 561                                    €/m²,64.4,Antakalnis Kalno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kalno-g-myliu-antakalni-i-aplinka-harmoningai-1-3598886/?search_pos=2085
79 900 €,2 767                                    €/m²,28.9,Antakalnis Kalno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kalno-g-myliu-antakalni-i-aplinka-harmoningai-1-3598882/?search_pos=2086
129 800 €,2 121                                    €/m²,61.2,Lazdynai Erfurto g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-jei-ieskote-buto-gyvenimui-arba-puikios-1-3598880/?search_pos=2087
208 000 €,4 351                                    €/m²,47.8,Senamiestis Tauro g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-tauro-g-ieskote-namu-kur-miesto-ritmas-dera-su-1-3598876/?search_pos=2088
275 000 €,6 111                                    €/m²,45,Naujamiestis Šaltinių g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-kambariu-butas-saltiniu-g-vilnius-1-3598844/?search_pos=2089
199 000 €,4 146                                    €/m²,48,Naujamiestis T. Ševčenkos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-parduodamas-sviesus-ir-siltas-klasika-1-3598832/?search_pos=2090
129 900 €,3 056                                    €/m²,42.5,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-vilniuje-vetrungiu-g-parduodamas-1-3598674/?search_pos=2091
169 000 €,3 362                                    €/m²,50.3,Pašilaičiai Gabijos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-kambariu-butas-pasilaiciuose-kai-namai-1-3598660/?search_pos=2092
123 000 €,2 020                                    €/m²,60.9,Lazdynai Žėručio g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-zerucio-g-parduodamas-erdvus-kambariu-butas-1-3598642/?search_pos=2093
795 000 €,8 329                                    €/m²,95.5,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-prabangus-ir-modernus-kambariu-butas-su-1-3598614/?search_pos=2094
217 000 €,2 932                                    €/m²,74,Naujoji Vilnia Linksmoji g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-linksmoji-g-linksmojoje-g-statomas-modernus-aukstu-1-3598560/?search_pos=2095
340 000 €,4 141                                    €/m²,82.1,Filaretai Filaretų g.,https://www.aruodas.lt/butai-vilniuje-filaretuose-filaretu-g-parduodamas-erdvus-kambariu-butas-namo-1-3598420/?search_pos=2096
103 700 €,2 881                                    €/m²,36,Jeruzalė Ateities g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-ateities-g-nt-agentura-du-procentai-siulo-1-3598400/?search_pos=2097
125 000 €,2 560                                    €/m²,48.8,Žirmūnai Žirmūnų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-jaukus-ir-sviesus-kambariu-1-3598384/?search_pos=2098
319 999 €,4 379                                    €/m²,73.1,Naujamiestis Algirdo g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-parduodamas-keturiu-kambariu-butas-per-du-1-3598326/?search_pos=2099
115 000 €,2 091                                    €/m²,55,Naujininkai Darbininkų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-darbininku-g-tobula-vieta-naujam-gyvenimo-skyriui-1-3585379/?search_pos=2100
,,Plotas,,
135 000 €,2 951                                    €/m²,45.7,Žirmūnai Apkasų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-parduodamas-kambariu-butas-zirmunuose-1-3598284/?search_pos=2101
120 000 €,1 962                                    €/m²,61.2,Šeškinė Musninkų g.,https://www.aruodas.lt/butai-vilniuje-seskineje-musninku-g-parduodamas-remontuotinos-bukles-kambariu-1-3598258/?search_pos=2102
308 900 €,5 588                                    €/m²,55.3,Žvėrynas Paribio g.,https://www.aruodas.lt/butai-vilniuje-zveryne-paribio-g-parduodamas-naujai-ir-stilingai-irengtas-1-3598168/?search_pos=2103
299 000 €,5 916                                    €/m²,50.5,Žvėrynas Paribio g.,https://www.aruodas.lt/butai-vilniuje-zveryne-paribio-g-parduodamas-naujai-ir-moderniai-irengtas-1-3598166/?search_pos=2104
188 000 €,4 686                                    €/m²,40.1,Naujamiestis Pamėnkalnio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-pamenkalnio-g-paciame-miesto-centre-tauro-kalno-papedeje-1-3598056/?search_pos=2105
239 000 €,5 146                                    €/m²,46.4,Antakalnis M. K. Paco g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-m-k-paco-g-isskirtineje-vilniaus-vietoje-mkpaco-g-1-3598038/?search_pos=2106
49 000 €,2 333                                    €/m²,21,Viršuliškės Laisvės pr.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-laisves-pr-parduodamas-butas-su-antresole-laisves-1-3598028/?search_pos=2107
139 000 €,4 212                                    €/m²,33,Bajorai Bajorų kel.,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-for-sale-modern-room-apartment-in-vilnius-1-3598016/?search_pos=2108
159 000 €,2 165                                    €/m²,73.4,Pašilaičiai Laisvės pr.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-erdvus-kambariu-butas-su-garazu-1-3598000/?search_pos=2109
289 000 €,2 755                                    €/m²,104.9,Baltupiai Trinapolio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-parduodamas-erdvus-dvieju-kambariu-butas-pro-1-3592131/?search_pos=2110
229 000 €,5 311                                    €/m²,43.1,Šnipiškės A. Juozapavičiaus g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-ar-kada-svajojai-gyventi-miesto-sirdyje-po-1-3597912/?search_pos=2111
107 000 €,3 777                                    €/m²,28.3,Naujamiestis Švitrigailos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-parduodama-stilingai-ir-kokybiskai-irengta-1-3597876/?search_pos=2112
140 000 €,2 185                                    €/m²,64.1,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-ypatingai-tvarkingas-kvm-1-3597804/?search_pos=2113
229 000 €,6 338                                    €/m²,36.1,Senamiestis Dainavos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-dainavos-g-nauja-kaina-net-eur-nuolaida-1-3597744/?search_pos=2114
260 170 €,4 531                                    €/m²,57.4,Lazdynai Kazimiero Jelskio g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-kazimiero-jelskio-g-sakai-naujasis-darnu-group-kuriamas-1-3597714/?search_pos=2115
442 309 €,5 705                                    €/m²,77.5,Lazdynai Kazimiero Jelskio g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-kazimiero-jelskio-g-sakai-naujasis-darnu-group-kuriamas-1-3597716/?search_pos=2116
74 000 €,2 846                                    €/m²,26,Naujininkai Zanavykų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-zanavyku-g-parduodamas-funkcionalaus-isplanavimo-1-3597656/?search_pos=2117
121 000 €,4 654                                    €/m²,26,Senamiestis Pylimo g.,https://www.aruodas.lt/patalpa-viesbucio-vilniuje-senamiestyje-pylimo-g-parduodamos-patalpos-su-terasa-vilniaus-1-3597642/?search_pos=2118
583 647 €,4 352                                    €/m²,134.1,Rasos Gardino g.,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-projektas-jau-igyvendintas-issirinkite-sau-1-3597628/?search_pos=2119
220 000 €,5 034                                    €/m²,43.7,Markučiai Manufaktūrų g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-parduodamas-skoningai-irengtas-a-energines-1-3597568/?search_pos=2120
460 000 €,3 528                                    €/m²,130.4,Senamiestis Palangos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-palangos-g-parduodami-du-butai-senamiestyje-palangos-g-1-3597542/?search_pos=2121
181 000 €,4 594                                    €/m²,39.4,Pilaitė Karaliaučiaus g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-stilingai-irengtas-a-klases-projekte-1-3597526/?search_pos=2122
125 000 €,4 348                                    €/m²,28.8,Žirmūnai Pulko g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-pulko-g-parduodamas-stilingai-irengtas-a-klases-1-3597486/?search_pos=2123
550 141 €,4 878                                    €/m²,112.8,Rasos Gardino g.,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-nuostabus-kambariu-butas-su-pietine-nuosava-1-3597298/?search_pos=2124
501 932 €,4 195                                    €/m²,119.7,Rasos Gardino g.,https://www.aruodas.lt/butai-vilniuje-rasose-gardino-g-projektas-jau-igyvendintas-issirinkite-sau-1-3597296/?search_pos=2125
,,Plotas,,
241 000 €,5 346                                    €/m²,45.1,Naujamiestis T. Ševčenkos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-parduodame-isskirtini-puiku-buta-1-3597282/?search_pos=2126
173 000 €,3 392                                    €/m²,51,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-jaukus-butas-senamiestyje-butas-1-3597198/?search_pos=2127
169 000 €,5 121                                    €/m²,33,Vilkpėdė Eigulių g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-eiguliu-g-parduodamas-funkcionaliai-isplanuotas-1-3597194/?search_pos=2128
135 000 €,1 985                                    €/m²,68,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-triju-kambariu-butas-vilniuje-1-3597178/?search_pos=2129
329 000 €,5 071                                    €/m²,64.9,Senamiestis Rūdninkų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-rudninku-g-du-iejimai-vienas-is-gatves-puses-gerai-1-3597174/?search_pos=2130
149 000 €,4 325                                    €/m²,34.5,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-jaukus-ir-funkcionalus-k-1-3597084/?search_pos=2131
187 000 €,3 092                                    €/m²,60.5,Pilaitė Įsruties g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-parduodamas-irengtas-kosmetiskai-sutvarkytas-1-3597016/?search_pos=2132
750 000 €,5 102                                    €/m²,147,Verkiai Verkių g.,https://www.aruodas.lt/butai-vilniuje-verkiuose-verkiu-g-prancuzisko-zavesio-apartamentai-verkiu-1-3574529/?search_pos=2133
178 300 €,2 977                                    €/m²,59.9,Viršuliškės Sudervės kel.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-suderves-kel-parduodamas-butas-naujame-isskirtines-1-3534065/?search_pos=2134
177 300 €,3 080                                    €/m²,57.6,Viršuliškės Sudervės kel.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-suderves-kel-parduodamas-butas-naujame-isskirtines-1-3534041/?search_pos=2135
138 000 €,2 099                                    €/m²,65.7,Justiniškės Taikos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-sviesus-ir-erdvus-kambariu-1-3596996/?search_pos=2136
690 000 €,6 165                                    €/m²,111.9,Senamiestis Aušros Vartų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-ausros-vartu-g-parduodamas-isskirtinis-butas-prestizineje-1-3596968/?search_pos=2137
139 000 €,2 180                                    €/m²,63.8,Žirmūnai Rinktinės g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-rinktines-g-strategiskai-patogioje-vietoje-rinktines-g-1-3596952/?search_pos=2138
319 900 €,4 870                                    €/m²,65.7,Šnipiškės A. Juozapavičiaus g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-parduodami-erdvus-kambariu-apartamentai-1-3596908/?search_pos=2139
76 000 €,3 744                                    €/m²,20.3,Baltupiai Jeronimo Ralio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jeronimo-ralio-g-akcija-nuolaida-eur-si-menesi-1-3596892/?search_pos=2140
83 000 €,3 347                                    €/m²,24.8,Baltupiai Jeronimo Ralio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jeronimo-ralio-g-akcija-nuolaida-eur-si-menesi-1-3596884/?search_pos=2141
79 900 €,3 038                                    €/m²,26.3,Naujamiestis Birželio 23-iosios g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-birzelio-23-iosios-g-parduodamas-investicinis-butas-studija-1-3591087/?search_pos=2142
159 900 €,3 046                                    €/m²,52.5,Naujamiestis Birželio 23-iosios g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-birzelio-23-iosios-g-parduodami-investiciniai-butai-studijos-1-3591085/?search_pos=2143
165 900 €,1 815                                    €/m²,91.4,Fabijoniškės P. Žadeikos g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-p-zadeikos-g-parduodamas-jaukus-ir-erdvus-kvm-1-3589237/?search_pos=2144
95 000 €,2 691                                    €/m²,35.3,Vilkpėdė Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-parduodamas-kambario-butas-vilniuje-1-3596786/?search_pos=2145
187 000 €,3 128                                    €/m²,59.8,Pilaitė M. Mažvydo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-erdvus-ir-siuolaikiskas-1-3596784/?search_pos=2146
